match_id,date,stage,round,group,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral
HIST-03406,2021-11-14 00:00:00+00:00,historical,historical,,Zimbabwe,Ethiopia,1,1,FIFA World Cup qualification,Harare,Zimbabwe,False
HIST-03407,2021-11-14 00:00:00+00:00,historical,historical,,Ghana,South Africa,1,0,FIFA World Cup qualification,Cape Coast,Ghana,False
HIST-03408,2021-11-14 00:00:00+00:00,historical,historical,,Senegal,Congo,2,0,FIFA World Cup qualification,Thiès,Senegal,False
HIST-03409,2021-11-14 00:00:00+00:00,historical,historical,,DR Congo,Benin,2,0,FIFA World Cup qualification,Kinshasa,DR Congo,False
HIST-03410,2021-11-14 00:00:00+00:00,historical,historical,,Madagascar,Tanzania,1,1,FIFA World Cup qualification,Antananarivo,Madagascar,False
HIST-03411,2021-11-14 00:00:00+00:00,historical,historical,,Portugal,Serbia,1,2,FIFA World Cup qualification,Lisbon,Portugal,False
HIST-03412,2021-11-14 00:00:00+00:00,historical,historical,,Luxembourg,Republic of Ireland,0,3,FIFA World Cup qualification,Luxembourg,Luxembourg,False
HIST-03413,2021-11-14 00:00:00+00:00,historical,historical,,Spain,Sweden,1,0,FIFA World Cup qualification,Seville,Spain,False
HIST-03414,2021-11-14 00:00:00+00:00,historical,historical,,Greece,Kosovo,1,1,FIFA World Cup qualification,Athens,Greece,False
HIST-03415,2021-11-14 00:00:00+00:00,historical,historical,,Croatia,Russia,1,0,FIFA World Cup qualification,Split,Croatia,False
HIST-03416,2021-11-14 00:00:00+00:00,historical,historical,,Malta,Slovakia,0,6,FIFA World Cup qualification,Ta' Qali,Malta,False
HIST-03417,2021-11-14 00:00:00+00:00,historical,historical,,Slovenia,Cyprus,2,1,FIFA World Cup qualification,Ljubljana,Slovenia,False
HIST-03418,2021-11-14 00:00:00+00:00,historical,historical,,Liechtenstein,Romania,0,2,FIFA World Cup qualification,Vaduz,Liechtenstein,False
HIST-03419,2021-11-14 00:00:00+00:00,historical,historical,,North Macedonia,Iceland,3,1,FIFA World Cup qualification,Skopje,North Macedonia,False
HIST-03420,2021-11-14 00:00:00+00:00,historical,historical,,Armenia,Germany,1,4,FIFA World Cup qualification,Yerevan,Armenia,False
HIST-03421,2021-11-15 00:00:00+00:00,historical,historical,,Georgia,Uzbekistan,1,0,Friendly,Gori,Georgia,False
HIST-03422,2021-11-15 00:00:00+00:00,historical,historical,,Lithuania,Kuwait,1,1,Friendly,Vilnius,Lithuania,False
HIST-03423,2021-11-15 00:00:00+00:00,historical,historical,,Niger,Djibouti,7,2,FIFA World Cup qualification,Niamey,Niger,False
HIST-03424,2021-11-15 00:00:00+00:00,historical,historical,,Kenya,Rwanda,2,1,FIFA World Cup qualification,Nairobi,Kenya,False
HIST-03425,2021-11-15 00:00:00+00:00,historical,historical,,Namibia,Togo,0,1,FIFA World Cup qualification,Johannesburg,South Africa,True
HIST-03426,2021-11-15 00:00:00+00:00,historical,historical,,Guinea-Bissau,Sudan,0,0,FIFA World Cup qualification,Marrakesh,Morocco,True
HIST-03427,2021-11-15 00:00:00+00:00,historical,historical,,Northern Ireland,Italy,0,0,FIFA World Cup qualification,Belfast,Northern Ireland,False
HIST-03428,2021-11-15 00:00:00+00:00,historical,historical,,Switzerland,Bulgaria,4,0,FIFA World Cup qualification,Lucerne,Switzerland,False
HIST-03429,2021-11-15 00:00:00+00:00,historical,historical,,Scotland,Denmark,2,0,FIFA World Cup qualification,Glasgow,Scotland,False
HIST-03430,2021-11-15 00:00:00+00:00,historical,historical,,Austria,Moldova,4,1,FIFA World Cup qualification,Klagenfurt,Austria,False
HIST-03431,2021-11-15 00:00:00+00:00,historical,historical,,Israel,Faroe Islands,3,2,FIFA World Cup qualification,Netanya,Israel,False
HIST-03432,2021-11-15 00:00:00+00:00,historical,historical,,Albania,Andorra,1,0,FIFA World Cup qualification,Tirana,Albania,False
HIST-03433,2021-11-15 00:00:00+00:00,historical,historical,,Poland,Hungary,1,2,FIFA World Cup qualification,Warsaw,Poland,False
HIST-03434,2021-11-15 00:00:00+00:00,historical,historical,,San Marino,England,0,10,FIFA World Cup qualification,Serravalle,San Marino,False
HIST-03435,2021-11-16 00:00:00+00:00,historical,historical,,Bahrain,Kyrgyzstan,4,2,Friendly,Isa Town,Bahrain,False
HIST-03436,2021-11-16 00:00:00+00:00,historical,historical,,Belarus,Jordan,1,0,Friendly,Minsk,Belarus,False
HIST-03437,2021-11-16 00:00:00+00:00,historical,historical,,Kazakhstan,Tajikistan,1,0,Friendly,Astana,Kazakhstan,False
HIST-03438,2021-11-16 00:00:00+00:00,historical,historical,,New Zealand,Gambia,2,0,Friendly,Dubai,United Arab Emirates,True
HIST-03439,2021-11-16 00:00:00+00:00,historical,historical,,Indonesia,Afghanistan,0,1,Friendly,Antalya,Turkey,True
HIST-03440,2021-11-16 00:00:00+00:00,historical,historical,,Maldives,Seychelles,0,0,Mahinda Rajapaksa Cup,Colombo,Sri Lanka,True
HIST-03441,2021-11-16 00:00:00+00:00,historical,historical,,Sri Lanka,Bangladesh,2,1,Mahinda Rajapaksa Cup,Colombo,Sri Lanka,False
HIST-03442,2021-11-16 00:00:00+00:00,historical,historical,,Algeria,Burkina Faso,2,2,FIFA World Cup qualification,Blida,Algeria,False
HIST-03443,2021-11-16 00:00:00+00:00,historical,historical,,Mauritania,Equatorial Guinea,1,1,FIFA World Cup qualification,Nouakchott,Mauritania,False
HIST-03444,2021-11-16 00:00:00+00:00,historical,historical,,Tunisia,Zambia,3,1,FIFA World Cup qualification,Radès,Tunisia,False
HIST-03445,2021-11-16 00:00:00+00:00,historical,historical,,Liberia,Central African Republic,3,1,FIFA World Cup qualification,Tangier,Morocco,True
HIST-03446,2021-11-16 00:00:00+00:00,historical,historical,,Nigeria,Cape Verde,1,1,FIFA World Cup qualification,Lagos,Nigeria,False
HIST-03447,2021-11-16 00:00:00+00:00,historical,historical,,Mozambique,Malawi,1,0,FIFA World Cup qualification,Cotonou,Benin,True
HIST-03448,2021-11-16 00:00:00+00:00,historical,historical,,Cameroon,Ivory Coast,1,0,FIFA World Cup qualification,Douala,Cameroon,False
HIST-03449,2021-11-16 00:00:00+00:00,historical,historical,,Egypt,Gabon,2,1,FIFA World Cup qualification,Alexandria,Egypt,False
HIST-03450,2021-11-16 00:00:00+00:00,historical,historical,,Libya,Angola,1,1,FIFA World Cup qualification,Benghazi,Libya,False
HIST-03451,2021-11-16 00:00:00+00:00,historical,historical,,Morocco,Guinea,3,0,FIFA World Cup qualification,Casablanca,Morocco,False
HIST-03452,2021-11-16 00:00:00+00:00,historical,historical,,Lebanon,United Arab Emirates,0,1,FIFA World Cup qualification,Sidon,Lebanon,False
HIST-03453,2021-11-16 00:00:00+00:00,historical,historical,,Iraq,South Korea,0,3,FIFA World Cup qualification,Al Rayyan,Qatar,True
HIST-03454,2021-11-16 00:00:00+00:00,historical,historical,,Syria,Iran,0,3,FIFA World Cup qualification,Amman,Jordan,True
HIST-03455,2021-11-16 00:00:00+00:00,historical,historical,,China,Australia,1,1,FIFA World Cup qualification,Sharjah,United Arab Emirates,True
HIST-03456,2021-11-16 00:00:00+00:00,historical,historical,,Vietnam,Saudi Arabia,0,1,FIFA World Cup qualification,Hanoi,Vietnam,False
HIST-03457,2021-11-16 00:00:00+00:00,historical,historical,,Oman,Japan,0,1,FIFA World Cup qualification,Muscat,Oman,False
HIST-03458,2021-11-16 00:00:00+00:00,historical,historical,,Jamaica,United States,1,1,FIFA World Cup qualification,Kingston,Jamaica,False
HIST-03459,2021-11-16 00:00:00+00:00,historical,historical,,Canada,Mexico,2,1,FIFA World Cup qualification,Edmonton,Canada,False
HIST-03460,2021-11-16 00:00:00+00:00,historical,historical,,Costa Rica,Honduras,2,1,FIFA World Cup qualification,San José,Costa Rica,False
HIST-03461,2021-11-16 00:00:00+00:00,historical,historical,,Panama,El Salvador,2,1,FIFA World Cup qualification,Panama City,Panama,False
HIST-03462,2021-11-16 00:00:00+00:00,historical,historical,,Bosnia and Herzegovina,Ukraine,0,2,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False
HIST-03463,2021-11-16 00:00:00+00:00,historical,historical,,Finland,France,0,2,FIFA World Cup qualification,Helsinki,Finland,False
HIST-03464,2021-11-16 00:00:00+00:00,historical,historical,,Wales,Belgium,1,1,FIFA World Cup qualification,Cardiff,Wales,False
HIST-03465,2021-11-16 00:00:00+00:00,historical,historical,,Czech Republic,Estonia,2,0,FIFA World Cup qualification,Prague,Czech Republic,False
HIST-03466,2021-11-16 00:00:00+00:00,historical,historical,,Gibraltar,Latvia,1,3,FIFA World Cup qualification,Gibraltar,Gibraltar,False
HIST-03467,2021-11-16 00:00:00+00:00,historical,historical,,Montenegro,Turkey,1,2,FIFA World Cup qualification,Podgorica,Montenegro,False
HIST-03468,2021-11-16 00:00:00+00:00,historical,historical,,Netherlands,Norway,2,0,FIFA World Cup qualification,Rotterdam,Netherlands,False
HIST-03469,2021-11-16 00:00:00+00:00,historical,historical,,Bolivia,Uruguay,3,0,FIFA World Cup qualification,La Paz,Bolivia,False
HIST-03470,2021-11-16 00:00:00+00:00,historical,historical,,Venezuela,Peru,1,2,FIFA World Cup qualification,Caracas,Venezuela,False
HIST-03471,2021-11-16 00:00:00+00:00,historical,historical,,Colombia,Paraguay,0,0,FIFA World Cup qualification,Barranquilla,Colombia,False
HIST-03472,2021-11-16 00:00:00+00:00,historical,historical,,Argentina,Brazil,0,0,FIFA World Cup qualification,San Juan,Argentina,False
HIST-03473,2021-11-16 00:00:00+00:00,historical,historical,,Chile,Ecuador,0,2,FIFA World Cup qualification,Santiago,Chile,False
HIST-03474,2021-11-19 00:00:00+00:00,historical,historical,,Sri Lanka,Seychelles,3,3,Mahinda Rajapaksa Cup,Colombo,Sri Lanka,False
HIST-03475,2021-11-25 00:00:00+00:00,historical,historical,,Indonesia,Myanmar,4,1,Friendly,Antalya,Turkey,True
HIST-03476,2021-11-30 00:00:00+00:00,historical,historical,,Iraq,Oman,1,1,Arab Cup,Al Wakrah,Qatar,True
HIST-03477,2021-11-30 00:00:00+00:00,historical,historical,,Qatar,Bahrain,1,0,Arab Cup,Al Khor,Qatar,False
HIST-03478,2021-11-30 00:00:00+00:00,historical,historical,,Tunisia,Mauritania,5,1,Arab Cup,Al Rayyan,Qatar,True
HIST-03479,2021-11-30 00:00:00+00:00,historical,historical,,United Arab Emirates,Syria,2,1,Arab Cup,Doha,Qatar,True
HIST-03480,2021-12-01 00:00:00+00:00,historical,historical,,Morocco,Palestine,4,0,Arab Cup,Al Wakrah,Qatar,True
HIST-03481,2021-12-01 00:00:00+00:00,historical,historical,,Saudi Arabia,Jordan,0,1,Arab Cup,Al Rayyan,Qatar,True
HIST-03482,2021-12-01 00:00:00+00:00,historical,historical,,Algeria,Sudan,4,0,Arab Cup,Al Rayyan,Qatar,True
HIST-03483,2021-12-01 00:00:00+00:00,historical,historical,,Egypt,Lebanon,1,0,Arab Cup,Doha,Qatar,True
HIST-03484,2021-12-03 00:00:00+00:00,historical,historical,,Bahrain,Iraq,0,0,Arab Cup,Doha,Qatar,True
HIST-03485,2021-12-03 00:00:00+00:00,historical,historical,,Qatar,Oman,2,1,Arab Cup,Al Rayyan,Qatar,False
HIST-03486,2021-12-03 00:00:00+00:00,historical,historical,,Mauritania,United Arab Emirates,0,1,Arab Cup,Doha,Qatar,True
HIST-03487,2021-12-03 00:00:00+00:00,historical,historical,,Syria,Tunisia,2,0,Arab Cup,Al Khor,Qatar,True
HIST-03488,2021-12-04 00:00:00+00:00,historical,historical,,El Salvador,Ecuador,1,1,Friendly,Houston,United States,True
HIST-03489,2021-12-04 00:00:00+00:00,historical,historical,,Jordan,Morocco,0,4,Arab Cup,Al Rayyan,Qatar,True
HIST-03490,2021-12-04 00:00:00+00:00,historical,historical,,Palestine,Saudi Arabia,1,1,Arab Cup,Al Rayyan,Qatar,True
HIST-03491,2021-12-04 00:00:00+00:00,historical,historical,,Lebanon,Algeria,0,2,Arab Cup,Al Wakrah,Qatar,True
HIST-03492,2021-12-04 00:00:00+00:00,historical,historical,,Sudan,Egypt,0,5,Arab Cup,Doha,Qatar,True
HIST-03493,2021-12-05 00:00:00+00:00,historical,historical,,Timor-Leste,Thailand,0,2,AFF Championship,Kallang,Singapore,True
HIST-03494,2021-12-05 00:00:00+00:00,historical,historical,,Singapore,Myanmar,3,0,AFF Championship,Kallang,Singapore,False
HIST-03495,2021-12-06 00:00:00+00:00,historical,historical,,Oman,Bahrain,3,0,Arab Cup,Al Rayyan,Qatar,True
HIST-03496,2021-12-06 00:00:00+00:00,historical,historical,,Qatar,Iraq,3,0,Arab Cup,Al Khor,Qatar,False
HIST-03497,2021-12-06 00:00:00+00:00,historical,historical,,Syria,Mauritania,1,2,Arab Cup,Al Wakrah,Qatar,True
HIST-03498,2021-12-06 00:00:00+00:00,historical,historical,,Tunisia,United Arab Emirates,1,0,Arab Cup,Doha,Qatar,True
HIST-03499,2021-12-06 00:00:00+00:00,historical,historical,,Cambodia,Malaysia,1,3,AFF Championship,Bishan,Singapore,True
HIST-03500,2021-12-06 00:00:00+00:00,historical,historical,,Laos,Vietnam,0,2,AFF Championship,Bishan,Singapore,True
HIST-03501,2021-12-07 00:00:00+00:00,historical,historical,,Jordan,Palestine,5,1,Arab Cup,Doha,Qatar,True
HIST-03502,2021-12-07 00:00:00+00:00,historical,historical,,Morocco,Saudi Arabia,1,0,Arab Cup,Doha,Qatar,True
HIST-03503,2021-12-07 00:00:00+00:00,historical,historical,,Algeria,Egypt,1,1,Arab Cup,Al Wakrah,Qatar,True
HIST-03504,2021-12-07 00:00:00+00:00,historical,historical,,Lebanon,Sudan,1,0,Arab Cup,Al Rayyan,Qatar,True
HIST-03505,2021-12-08 00:00:00+00:00,historical,historical,,Mexico,Chile,2,2,Friendly,Austin,United States,True
HIST-03506,2021-12-08 00:00:00+00:00,historical,historical,,Myanmar,Timor-Leste,2,0,AFF Championship,Kallang,Singapore,True
HIST-03507,2021-12-08 00:00:00+00:00,historical,historical,,Singapore,Philippines,2,1,AFF Championship,Kallang,Singapore,False
HIST-03508,2021-12-09 00:00:00+00:00,historical,historical,,Tanzania,Uganda,0,2,Friendly,Dar es Salaam,Tanzania,False
HIST-03509,2021-12-09 00:00:00+00:00,historical,historical,,Malaysia,Laos,4,0,AFF Championship,Bishan,Singapore,True
HIST-03510,2021-12-09 00:00:00+00:00,historical,historical,,Indonesia,Cambodia,4,2,AFF Championship,Bishan,Singapore,True
HIST-03511,2021-12-10 00:00:00+00:00,historical,historical,,Tunisia,Oman,2,1,Arab Cup,Al Rayyan,Qatar,True
HIST-03512,2021-12-10 00:00:00+00:00,historical,historical,,Qatar,United Arab Emirates,5,0,Arab Cup,Al Khor,Qatar,False
HIST-03513,2021-12-11 00:00:00+00:00,historical,historical,,Egypt,Jordan,3,1,Arab Cup,Al Wakrah,Qatar,True
HIST-03514,2021-12-11 00:00:00+00:00,historical,historical,,Morocco,Algeria,2,2,Arab Cup,Doha,Qatar,True
HIST-03515,2021-12-11 00:00:00+00:00,historical,historical,,El Salvador,Chile,0,1,Friendly,Los Angeles,United States,True
HIST-03516,2021-12-11 00:00:00+00:00,historical,historical,,Timor-Leste,Philippines,0,7,AFF Championship,Kallang,Singapore,True
HIST-03517,2021-12-11 00:00:00+00:00,historical,historical,,Thailand,Myanmar,4,0,AFF Championship,Kallang,Singapore,True
HIST-03518,2021-12-12 00:00:00+00:00,historical,historical,,Laos,Indonesia,1,5,AFF Championship,Bishan,Singapore,True
HIST-03519,2021-12-12 00:00:00+00:00,historical,historical,,Vietnam,Malaysia,3,0,AFF Championship,Bishan,Singapore,True
HIST-03520,2021-12-14 00:00:00+00:00,historical,historical,,Philippines,Thailand,1,2,AFF Championship,Kallang,Singapore,True
HIST-03521,2021-12-14 00:00:00+00:00,historical,historical,,Singapore,Timor-Leste,2,0,AFF Championship,Kallang,Singapore,False
HIST-03522,2021-12-15 00:00:00+00:00,historical,historical,,Tunisia,Egypt,1,0,Arab Cup,Doha,Qatar,True
HIST-03523,2021-12-15 00:00:00+00:00,historical,historical,,Qatar,Algeria,1,2,Arab Cup,Doha,Qatar,False
HIST-03524,2021-12-15 00:00:00+00:00,historical,historical,,Cambodia,Laos,3,0,AFF Championship,Bishan,Singapore,True
HIST-03525,2021-12-15 00:00:00+00:00,historical,historical,,Indonesia,Vietnam,0,0,AFF Championship,Bishan,Singapore,True
HIST-03526,2021-12-18 00:00:00+00:00,historical,historical,,Qatar,Egypt,0,0,Arab Cup,Doha,Qatar,False
HIST-03527,2021-12-18 00:00:00+00:00,historical,historical,,Tunisia,Algeria,0,2,Arab Cup,Al Khor,Qatar,True
HIST-03528,2021-12-18 00:00:00+00:00,historical,historical,,United States,Bosnia and Herzegovina,1,0,Friendly,Los Angeles,United States,False
HIST-03529,2021-12-18 00:00:00+00:00,historical,historical,,Singapore,Thailand,0,2,AFF Championship,Kallang,Singapore,False
HIST-03530,2021-12-18 00:00:00+00:00,historical,historical,,Myanmar,Philippines,2,3,AFF Championship,Bishan,Singapore,True
HIST-03531,2021-12-19 00:00:00+00:00,historical,historical,,Vietnam,Cambodia,4,0,AFF Championship,Bishan,Singapore,True
HIST-03532,2021-12-19 00:00:00+00:00,historical,historical,,Malaysia,Indonesia,1,4,AFF Championship,Kallang,Singapore,True
HIST-03533,2021-12-22 00:00:00+00:00,historical,historical,,Singapore,Indonesia,1,1,AFF Championship,Kallang,Singapore,False
HIST-03534,2021-12-23 00:00:00+00:00,historical,historical,,Vietnam,Thailand,0,2,AFF Championship,Kallang,Singapore,True
HIST-03535,2021-12-25 00:00:00+00:00,historical,historical,,Singapore,Indonesia,2,4,AFF Championship,Kallang,Singapore,False
HIST-03536,2021-12-26 00:00:00+00:00,historical,historical,,Thailand,Vietnam,0,0,AFF Championship,Kallang,Singapore,True
HIST-03537,2021-12-29 00:00:00+00:00,historical,historical,,Indonesia,Thailand,0,4,AFF Championship,Kallang,Singapore,True
HIST-03538,2021-12-30 00:00:00+00:00,historical,historical,,Mauritania,Burkina Faso,0,0,Friendly,Abu Dhabi,United Arab Emirates,True
HIST-03539,2021-12-30 00:00:00+00:00,historical,historical,,Sudan,Ethiopia,2,3,Friendly,Limbé,Cameroon,True
HIST-03540,2021-12-31 00:00:00+00:00,historical,historical,,Malawi,Comoros,2,1,Friendly,Jeddah,Saudi Arabia,True
HIST-03541,2022-01-01 00:00:00+00:00,historical,historical,,Thailand,Indonesia,2,2,AFF Championship,Kallang,Singapore,True
HIST-03542,2022-01-02 00:00:00+00:00,historical,historical,,Gabon,Burkina Faso,0,3,Friendly,Dubai,United Arab Emirates,True
HIST-03543,2022-01-02 00:00:00+00:00,historical,historical,,Sudan,Zimbabwe,0,0,Friendly,Yaoundé,Cameroon,True
HIST-03544,2022-01-03 00:00:00+00:00,historical,historical,,Rwanda,Guinea,3,0,Friendly,Kigali,Rwanda,False
HIST-03545,2022-01-04 00:00:00+00:00,historical,historical,,Mauritania,Gabon,1,1,Friendly,Dubai,United Arab Emirates,True
HIST-03546,2022-01-05 00:00:00+00:00,historical,historical,,Algeria,Ghana,3,0,Friendly,Al Rayyan,Qatar,True
HIST-03547,2022-01-06 00:00:00+00:00,historical,historical,,Rwanda,Guinea,0,2,Friendly,Kigali,Rwanda,False
HIST-03548,2022-01-09 00:00:00+00:00,historical,historical,,Cameroon,Burkina Faso,2,1,African Cup of Nations,Yaoundé,Cameroon,False
HIST-03549,2022-01-09 00:00:00+00:00,historical,historical,,Ethiopia,Cape Verde,0,1,African Cup of Nations,Yaoundé,Cameroon,True
HIST-03550,2022-01-10 00:00:00+00:00,historical,historical,,Senegal,Zimbabwe,1,0,African Cup of Nations,Bafoussam,Cameroon,True
HIST-03551,2022-01-10 00:00:00+00:00,historical,historical,,Guinea,Malawi,1,0,African Cup of Nations,Bafoussam,Cameroon,True
HIST-03552,2022-01-10 00:00:00+00:00,historical,historical,,Morocco,Ghana,1,0,African Cup of Nations,Yaoundé,Cameroon,True
HIST-03553,2022-01-10 00:00:00+00:00,historical,historical,,Comoros,Gabon,0,1,African Cup of Nations,Yaoundé,Cameroon,True
HIST-03554,2022-01-11 00:00:00+00:00,historical,historical,,Nigeria,Egypt,1,0,African Cup of Nations,Garoua,Cameroon,True
HIST-03555,2022-01-11 00:00:00+00:00,historical,historical,,Sudan,Guinea-Bissau,0,0,African Cup of Nations,Garoua,Cameroon,True
HIST-03556,2022-01-11 00:00:00+00:00,historical,historical,,Algeria,Sierra Leone,0,0,African Cup of Nations,Douala,Cameroon,True
HIST-03557,2022-01-12 00:00:00+00:00,historical,historical,,Iceland,Uganda,1,1,Friendly,Belek,Turkey,True
HIST-03558,2022-01-12 00:00:00+00:00,historical,historical,,Equatorial Guinea,Ivory Coast,0,1,African Cup of Nations,Douala,Cameroon,True
HIST-03559,2022-01-12 00:00:00+00:00,historical,historical,,Tunisia,Mali,0,1,African Cup of Nations,Limbé,Cameroon,True
